"centre_no","size","supermarket.800","pharmacy.800","post.800","gp.800","mat.child.health.800","dentist.800","childcare.800","kindergarten.800","primary.800","comm.library.800","convenience.400","rest.cafe.400","park.400","bus.400.tram.600.train.800"
544,"small",0,68.1818181818182,0,98.4090909090909,68.1818181818182,98.4090909090909,95.6818181818182,36.3636363636364,33.4090909090909,0,0,82.7272727272727,24.5454545454545,92.5
545,"small",84.9462365591398,100,16.1290322580645,67.741935483871,0,12.9032258064516,100,100,0,0,100,100,83.8709677419355,92.4731182795699
546,"small",0,0,0,30.2631578947368,46.3815789473684,68.75,82.8947368421053,30.5921052631579,25.9868421052632,0,0,0,86.8421052631579,29.6052631578947
547,"small",0,0,0,1.85873605947955,0,1.85873605947955,100,100,100,0,0,0,95.910780669145,91.449814126394
548,"large",93.0475086906141,49.9420625724218,19.2352259559676,93.6268829663963,22.2479721900348,94.090382387022,95.4808806488992,9.73348783314021,61.1819235225956,23.0590961761298,36.9640787949015,34.7624565469293,82.9663962920046,92.9316338354577
549,"small",17.4468085106383,0.851063829787234,0,0,0,100,100,83.8297872340426,2.5531914893617,33.6170212765957,0,0,81.7021276595745,86.8085106382979
55,"small",48.5355648535565,63.3891213389121,53.1380753138075,8.36820083682008,0,18.6192468619247,100,97.907949790795,97.2803347280335,0,0.627615062761506,37.0292887029289,87.8661087866109,13.3891213389121
551,"small",6.75675675675676,6.75675675675676,8.78378378378378,0,0,0,100,99.3243243243243,100,0,0,0,80.4054054054054,62.1621621621622
552,"large",95.6217978574755,71.1690731252911,59.6180717279926,95.7149510945505,3.26036329762459,97.1588262692129,89.7531439217513,2.23567768979972,57.8947368421053,0,29.4364229156963,39.5435491383326,39.869585468095,93.1998136935258
553,"small",100,100,0,0,0,0,100,100,100,0,88.268156424581,87.1508379888268,6.14525139664804,100
554,"large",96.952736318408,89.1169154228856,61.6293532338308,65.4850746268657,59.5771144278607,70.1492537313433,80.9701492537313,60.634328358209,60.634328358209,7.0273631840796,47.3880597014925,42.6616915422886,35.1990049751244,74.6268656716418
555,"large",93.8775510204082,90.0510204081633,93.6224489795918,89.5408163265306,0,2.29591836734694,72.7040816326531,55.8673469387755,51.7857142857143,0,17.3469387755102,35.4591836734694,69.3877551020408,82.3979591836735
556,"small",0,1.11111111111111,0,5.77777777777778,0,1.11111111111111,100,99.7777777777778,0,0,3.33333333333333,85.1111111111111,3.77777777777778,99.5555555555556
557,"small",13.8613861386139,0,0,85.8910891089109,4.45544554455445,77.4752475247525,100,95.5445544554455,14.3564356435644,1.23762376237624,0,88.6138613861386,66.0891089108911,44.0594059405941
558,"medium",94.6029776674938,84.3672456575682,0,78.3498759305211,0,98.5111662531017,97.4565756823821,91.8734491315137,13.7096774193548,0,34.6774193548387,63.2754342431762,77.605459057072,92.4937965260546
559,"small",100,100,100,93.5483870967742,100,30.6451612903226,100,100,93.5483870967742,100,88.7096774193548,93.5483870967742,100,100
56,"small",13.5746606334842,1.35746606334842,1.35746606334842,0,0,0,71.9457013574661,73.7556561085973,73.7556561085973,0,0,81.9004524886878,98.1900452488688,100
560,"medium",0,0,0,9.33333333333333,0,9.33333333333333,18.6666666666667,0,13.6666666666667,84,0,59.6666666666667,69.6666666666667,60.6666666666667
561,"small",5.42005420054201,0,0,4.6070460704607,8.40108401084011,53.6585365853659,52.0325203252033,46.070460704607,28.9972899728997,46.070460704607,2.710027100271,10.840108401084,91.0569105691057,24.9322493224932
562,"small",0,0,16.2650602409639,0,0,98.7951807228916,68.0722891566265,12.6506024096386,0,0,0,0,100,45.1807228915663
563,"small",17.2316384180791,17.2316384180791,3.10734463276836,0,77.1186440677966,0,79.6610169491525,68.9265536723164,83.3333333333333,0,0,53.954802259887,95.1977401129944,39.5480225988701
564,"small",98.2142857142857,0,0,0,0,0,79.4642857142857,33.9285714285714,57.1428571428571,0,87.5,91.9642857142857,45.5357142857143,97.3214285714286
565,"small",62.4719101123596,0,0,99.3258426966292,30.1123595505618,100,100,37.752808988764,73.9325842696629,62.4719101123596,25.1685393258427,15.7303370786517,11.4606741573034,100
566,"small",5.29411764705882,2.64705882352941,0,8.23529411764706,85.8823529411765,10.2941176470588,100,85.8823529411765,100,0,0,0,21.4705882352941,77.9411764705882
567,"large",94.2857142857143,93.4453781512605,82.7450980392157,92.436974789916,58.8235294117647,90.0840336134454,98.655462184874,84.0336134453782,19.1596638655462,0,30.4761904761905,46.890756302521,73.2773109243697,80
568,"large",94.6725860155383,99.2785793562708,27.2475027746948,98.6126526082131,0,94.0066592674806,100,96.503884572697,93.6182019977802,0,33.0743618201998,57.6581576026637,70.9211986681465,86.2930077691454
569,"small",4.59363957597173,0,0,89.3992932862191,2.12014134275618,100,100,2.12014134275618,0,2.47349823321555,0,77.3851590106007,86.9257950530035,66.7844522968198
57,"small",0,0,0,0,0,91.2280701754386,100,100,0,0,0,91.2280701754386,0,100
570,"large",98.0519480519481,69.4805194805195,42.4025974025974,82.9220779220779,53.3766233766234,56.8831168831169,91.6883116883117,66.2987012987013,0,78.5714285714286,45.1948051948052,15.5844155844156,93.2467532467532,81.4285714285714
571,"small",12.7931769722815,12.7931769722815,0,98.0810234541578,10.4477611940298,98.0810234541578,98.9339019189765,98.7206823027719,2.77185501066098,0,69.2963752665245,92.3240938166311,64.1791044776119,98.0810234541578
572,"small",0,0,0,35.9801488833747,0,0,100,18.6104218362283,0,0,20.8436724565757,10.4218362282878,57.0719602977667,98.2630272952854
573,"small",0,100,0,0,0,98.8304093567251,100,100,100,0,0,86.5497076023392,95.3216374269006,92.3976608187134
574,"large",25.8478460128323,94.1338221814849,84.051329055912,98.0751604032997,0,97.1127406049496,95.692025664528,57.974335472044,72.3648029330889,46.7002749770852,47.846012832264,60.1741521539872,76.3061411549038,91.1549037580202
575,"large",93.8928804702809,0,53.6903984323971,50.2612671456564,17.9947746570869,97.1260613977792,98.3344219464402,72.5669497060745,78.2168517308948,72.5669497060745,58.0666231221424,48.3344219464402,42.194644023514,79.2292619203135
576,"large",92.7452118398143,0,0,94.0800928612884,72.7219965177017,96.6918165989553,99.0713871154962,87.2896111433546,79.3964016250725,83.3430063842136,42.9483459082995,40.742890307603,47.1271038885665,86.7672663958212
577,"small",0,0,0,41.8367346938776,0,100,100,85.2040816326531,4.59183673469388,0,0,0,98.469387755102,98.469387755102
578,"small",0,0,0,2.91777188328912,0,3.18302387267904,98.1432360742706,98.1432360742706,76.9230769230769,0,0,13.262599469496,27.3209549071618,24.6684350132626
579,"small",0,4.80549199084668,9.83981693363844,36.3844393592677,0,52.1739130434783,58.3524027459954,6.40732265446224,0,95.4233409610984,0,22.883295194508,92.4485125858124,89.0160183066362
58,"small",0,0,1.91846522781775,0.239808153477218,14.8681055155875,20.3836930455636,72.6618705035971,59.4724220623501,32.8537170263789,0,0,75.2997601918465,87.5299760191847,100
580,"small",0,100,0,92.4406047516199,0,100,47.732181425486,12.3110151187905,57.2354211663067,6.0475161987041,88.5529157667387,94.3844492440605,17.7105831533477,99.7840172786177
581,"large",4.65793304221252,44.5414847161572,48.9568170790878,100,25.4730713245997,100,93.3527413876759,61.0868510431829,48.0349344978166,70.2086365841824,40.0291120815138,47.2100921882581,58.8549247937894,97.8165938864629
582,"large",93.9048894842599,91.9624916275954,0,96.3161419959812,19.6249162759545,97.722705961152,70.52913596785,51.3730743469524,18.6872069658406,0,30.2746148693905,46.5505693235097,44.206296048225,80.7099799062291
583,"small",17.2804532577904,1.69971671388102,0,37.6770538243626,61.1898016997167,99.7167138810198,98.300283286119,67.7053824362606,9.63172804532578,0,0,0.56657223796034,76.2039660056657,56.3739376770538
584,"small",0,0,0,0,0,0,0,0,0,0,0,85.1351351351351,31.0810810810811,96.6216216216216
585,"small",0,0,0,33.0729166666667,0,45.8333333333333,99.7395833333333,99.7395833333333,0,0,0.520833333333333,0,99.7395833333333,84.6354166666667
586,"small",0.316455696202532,1.26582278481013,0,41.7721518987342,0,8.22784810126582,100,90.1898734177215,100,0,0,87.6582278481013,76.8987341772152,100
587,"small",45.4545454545455,0,0,100,33.201581027668,97.2332015810277,94.8616600790514,33.201581027668,33.201581027668,45.4545454545455,1.18577075098814,67.1936758893281,62.0553359683794,97.2332015810277
588,"small",0,0,0,8.31234256926952,0,0,99.4962216624685,65.7430730478589,0,0,78.8413098236776,5.2896725440806,87.1536523929471,99.4962216624685
589,"large",97.6291003572588,87.5608963949334,0,81.0652809353686,57.7784995128288,97.6615784345567,96.6547580383241,53.2315686911335,53.9136083143878,72.328678142254,60.9288730107178,67.7492692432608,89.7694056511855,98.2786619032153
59,"medium",94.4417117560256,91.5395966551894,91.5395966551894,26.5125430398426,0,0,100,51.1559272011805,16.2321692080669,0,35.9075258239056,37.5307427447122,100,97.1470732907034
590,"medium",98.5699693564862,0,2.86006128702758,98.7231869254341,43.8712972420838,32.635342185904,100,91.4708886618999,32.3799795709908,60.0102145045965,41.9816138917262,56.7926455566905,77.9366700715015,98.7231869254341
591,"small",98.5948477751756,0,0,98.5948477751756,59.4847775175644,38.8758782201405,100,100,0,0.234192037470726,96.4871194379391,97.6580796252927,99.0632318501171,100
592,"small",42.8301886792453,100,0,11.3207547169811,40.5660377358491,0,100,3.58490566037736,100,100,0,90,100,100
593,"small",99.3322203672788,100,0,100,100,41.7362270450751,100,0,0,22.5375626043406,37.5626043405676,92.3205342237062,31.2186978297162,100
594,"small",55.2542372881356,35.9322033898305,100,67.1186440677966,0,67.4576271186441,100,3.05084745762712,92.8813559322034,6.10169491525424,56.6101694915254,25.7627118644068,29.8305084745763,100
595,"large",98.9522700814901,47.7881257275902,10.302677532014,83.0908032596042,24.592549476135,95.5180442374854,87.1944121071013,16.6181606519208,47.4679860302678,50.6402793946449,58.8474970896391,91.5017462165309,74.3306169965076,99.9126891734575
596,"small",53.7993920972644,0,0,53.7993920972644,0.303951367781155,53.7993920972644,54.4072948328268,0,0,0,0,97.8723404255319,100,100
597,"large",92.8054080154515,0.0965717044905842,12.071463061323,95.0265572187349,7.67745050700145,10.9608884596813,60.1158860453887,14.1960405601159,45.3404152583293,35.1038145823274,52.9212940608402,31.3858039594399,78.6576533075809,93.9642684693385
598,"large",97.5124378109453,34.3905472636816,42.7238805970149,36.0696517412935,22.636815920398,26.6169154228856,84.452736318408,61.0074626865672,46.3930348258707,38.681592039801,38.681592039801,18.4701492537313,57.8980099502487,80.2238805970149
6,"small",0,0,0,0,51.7605633802817,98.2394366197183,80.1056338028169,0.704225352112676,16.3732394366197,13.2042253521127,0,83.8028169014084,86.6197183098592,83.8028169014084
60,"small",83.9857651245552,19.5729537366548,19.5729537366548,100,16.1921708185053,11.0320284697509,100,53.3807829181495,86.2989323843416,0,88.7900355871886,91.1032028469751,93.9501779359431,100
600,"small",100,100,1.00671140939597,6.54362416107383,0,0,100,97.3154362416107,51.006711409396,100,91.7785234899329,6.04026845637584,80.3691275167785,92.7852348993289
601,"medium",94.6192430460556,92.4760601915185,0,89.2384860921113,73.3242134062927,42.3164614683083,100,10.7159142726858,85.6817145462836,86.2745098039216,35.9325125398997,27.6333789329685,87.688098495212,99.7720018239854
602,"small",9.06976744186047,9.06976744186047,100,98.8372093023256,98.8372093023256,41.8604651162791,100,99.5348837209302,72.3255813953488,99.5348837209302,0,72.3255813953488,99.3023255813954,99.5348837209302
603,"large",96.9346956908041,86.783651710351,68.3918258551755,100,56.7969791203909,100,100,29.2314526876944,88.005330964016,92.2701021768103,43.4917814304753,85.2954242558863,65.726343847179,100
604,"large",99.2212287280069,0,0,99.8557830977791,68.6472454571676,99.077011825786,99.8557830977791,0,9.51831554658206,0,55.5523507355062,48.7453129506778,98.2693971733487,99.5961926737814
605,"large",96.1257309941521,0,0,93.3845029239766,36.7324561403509,95.906432748538,96.7470760233918,0,84.5760233918129,92.5438596491228,62.171052631579,73.9035087719298,87.2441520467836,96.3450292397661
606,"small",10,0,0,0,0,0,90,62.8888888888889,82.6666666666667,24.6666666666667,68.6666666666667,4.88888888888889,100,100
607,"small",27.9761904761905,9.82142857142857,0,36.9047619047619,0,22.9166666666667,100,89.8809523809524,76.7857142857143,0,0,92.2619047619048,100,100
608,"small",4.49438202247191,0.280898876404494,0,4.49438202247191,8.42696629213483,0,100,82.8651685393258,75,0,0,0,76.123595505618,78.9325842696629
609,"small",0,0,0,38.0664652567976,0,0,80.6646525679758,78.8519637462236,0,0,0,0,71.2990936555891,15.4078549848943
61,"large",93.5344827586207,95.9590517241379,23.5991379310345,95.2586206896552,49.676724137931,96.9827586206897,96.0129310344828,81.8426724137931,49.6228448275862,80.2801724137931,19.5581896551724,64.2241379310345,72.5754310344828,99.9461206896552
610,"small",10.4859335038363,32.2250639386189,32.2250639386189,10.4859335038363,39.1304347826087,0,100,18.1585677749361,98.7212276214834,0,0,66.7519181585678,15.0895140664962,84.3989769820972
611,"small",29.1525423728814,29.1525423728814,0,11.864406779661,11.864406779661,0.338983050847458,100,0,100,0,0.338983050847458,74.2372881355932,71.5254237288136,86.4406779661017
612,"small",0,0,0,0,0,4.23728813559322,36.228813559322,0,28.3898305084746,0,0,88.5593220338983,73.3050847457627,99.5762711864407
613,"small",0,100,0,100,0,100,5.52147239263804,0,3.06748466257669,0,86.5030674846626,43.558282208589,78.5276073619632,79.7546012269939
614,"small",0,0,0,0,12.280701754386,12.280701754386,69.5906432748538,49.1228070175439,0,0,81.8713450292398,79.5321637426901,8.7719298245614,85.3801169590643
615,"small",100,100,0,0,0,4.90196078431373,48.5294117647059,22.7941176470588,13.7254901960784,0,95.5882352941177,98.0392156862745,44.6078431372549,89.2156862745098
616,"large",92.5215723873442,94.1514860977948,0,59.2521572387344,26.4621284755513,95.2061361457335,98.4659635666347,24.352828379674,59.9232981783317,0,25.9827420901246,56.0882070949185,78.4276126558006,92.8092042186002
617,"small",64.5985401459854,33.2116788321168,0,31.021897810219,0,100,81.021897810219,22.6277372262774,22.992700729927,0,2.18978102189781,1.82481751824817,11.6788321167883,99.2700729927007
618,"small",89.7790055248619,73.2044198895028,78.1767955801105,96.1325966850829,91.9889502762431,0,93.3701657458564,91.9889502762431,0,0,23.2044198895028,21.8232044198895,43.646408839779,95.8563535911602
619,"medium",2.29508196721311,0.819672131147541,0,2.95081967213115,1.14754098360656,0,90.8196721311475,67.3770491803279,49.5081967213115,0,4.59016393442623,26.8852459016393,83.2786885245902,94.2622950819672
62,"large",98.9921612541993,88.6898096304591,82.4188129899216,93.952967525196,89.5856662933931,94.1209406494961,98.936170212766,59.4064949608063,86.7861142217245,90.8734602463606,60.1903695408735,70.3247480403136,96.7525195968645,99.3840985442329
620,"small",0,0,0,2.41758241758242,0,100,100,0,0,0,0,9.23076923076923,88.7912087912088,88.3516483516484
621,"large",95.5582973473165,73.47316471314,0,90.4996915484269,0,85.6878470080197,54.1024059222702,55.8914250462677,13.8186304750154,0,33.066008636644,36.7674275138803,83.5286859962986,78.3466995681678
622,"small",0,0,0,0,58.3333333333333,0,86.5942028985507,76.4492753623188,38.0434782608696,0,0,0,86.231884057971,82.6086956521739
623,"small",0,0,0,0,0,0,97.7401129943503,0,0,0,32.4858757062147,41.8079096045198,73.728813559322,97.4576271186441
624,"small",22.5352112676056,43.6619718309859,19.1549295774648,80.8450704225352,22.5352112676056,54.0845070422535,98.3098591549296,75.4929577464789,11.2676056338028,45.6338028169014,22.8169014084507,91.830985915493,84.7887323943662,88.4507042253521
625,"small",0,0,0,0,0,2.6246719160105,99.2125984251969,23.0971128608924,99.2125984251969,0,0,47.244094488189,66.4041994750656,97.6377952755905
626,"small",0,100,0,98.5915492957747,0,10.9859154929577,97.1830985915493,62.2535211267606,97.1830985915493,0,3.38028169014084,88.4507042253521,20.8450704225352,94.9295774647887
627,"small",3.13199105145414,4.02684563758389,0,1.34228187919463,0,37.1364653243848,100,12.5279642058166,51.2304250559284,0,0,80.3131991051454,76.2863534675615,87.0246085011186
628,"medium",91.1877394636015,88.1226053639847,0,80.8429118773946,77.2030651340996,40.0383141762452,100,34.9616858237548,88.2183908045977,0,27.4904214559387,44.7318007662835,86.3984674329502,91.5708812260536
629,"small",0,0,0,0,0,0,9.58904109589041,0,9.58904109589041,0,0,0,57.0776255707763,96.3470319634703
63,"large",93.5920047031158,93.0041152263374,4.93827160493827,45.3850676072898,54.0858318636096,23.8095238095238,87.4779541446208,59.4356261022928,97.8835978835979,0,28.1011169900059,58.6713697824809,43.3862433862434,97.1781305114638
630,"small",100,100,0,35.8490566037736,0,0,35.8490566037736,18.8679245283019,0,0,100,28.3018867924528,100,100
631,"small",0,0,0,0,0,0,13.0952380952381,0,13.0952380952381,0,0,0,0,94.0476190476191
632,"small",100,100,0,100,0,80.2083333333333,100,94.2708333333333,100,0,92.1875,91.6666666666667,94.2708333333333,99.4791666666667
633,"small",16.2285714285714,65.1428571428572,2.17142857142857,96.1142857142857,0,100,52.8,55.0857142857143,24,30.2857142857143,0,7.08571428571429,53.0285714285714,97.3714285714286
634,"small",0,0,0,0,0,2.73556231003039,27.9635258358663,0,0,0,0,0,74.468085106383,93.6170212765958
635,"small",0,0,0,0,0,0,73.9130434782609,0,0,0,95.6521739130435,92.7536231884058,4.34782608695652,95.6521739130435
636,"small",12.5284738041002,8.2004555808656,0,77.6765375854214,25.9681093394077,100,100,100,0,0,2.50569476082005,87.0159453302961,96.127562642369,91.1161731207289
637,"small",0,0,0,100,94.5273631840796,0,95.5223880597015,94.5273631840796,48.2587064676617,0,0.497512437810945,0,85.0746268656716,99.0049751243781
638,"small",0,0,0,0,0,18.3544303797468,61.3924050632911,16.7721518987342,45.5696202531646,0,0,14.873417721519,37.0253164556962,85.7594936708861
639,"small",35.9550561797753,56.7415730337079,48.314606741573,0,62.3595505617977,0,76.4044943820225,62.3595505617977,0,0,0,0.561797752808989,38.2022471910112,83.1460674157303
64,"large",95.8585858585859,86.1616161616162,83.989898989899,96.2121212121212,27.3232323232323,98.8383838383838,100,42.4747474747475,72.8282828282828,0,56.6161616161616,70.7070707070707,41.4646464646465,97.7777777777778
640,"small",85.0855745721271,85.0855745721271,0,0,0,0,95.1100244498778,0,71.1491442542787,0,18.3374083129584,93.1540342298289,67.7261613691932,97.3105134474328
641,"small",40.0881057268723,22.9074889867841,0,2.20264317180617,0,71.3656387665198,100,100,0,0,5.2863436123348,88.9867841409692,33.920704845815,88.9867841409692
642,"medium",92.5207756232687,91.4127423822715,90.7663896583564,30.3785780240074,57.7100646352724,0,90.4893813481071,60.2031394275162,14.404432132964,0,29.1782086795937,32.6869806094183,40.4432132963989,84.6722068328717
643,"small",83.7160751565762,72.8601252609603,11.2734864300626,97.7035490605428,0,90.8141962421712,98.9561586638831,0,6.68058455114822,0,18.7891440501044,20.2505219206681,99.1649269311065,76.4091858037578
644,"small",100,100,100,100,0,0,100,100,1.09090909090909,0,80.3636363636364,80.7272727272727,100,78.5454545454545
645,"large",98.5832757429164,98.790601243953,92.2771250863856,98.0476848652384,67.5708362128542,98.6178299930891,100,63.666205943331,78.317208016586,91.3441603317208,68.503800967519,68.6938493434693,100,100
646,"medium",99.9051413394043,0,3.62360083475621,97.5147030923923,78.0497059381522,97.5147030923923,100,6.86776702712958,95.8451906659078,58.6036805160311,37.5640295959021,69.7021438057295,99.6585088218554,94.6309998102827
647,"large",94.1882804995197,77.1853986551393,0,95.3410182516811,86.0710854947166,59.2219020172911,96.5898174831893,53.6023054755043,51.7771373679155,40.8741594620557,66.1863592699328,48.6071085494717,83.5734870317003,100
648,"small",100,100,100,100,82.1238212382124,100,100,25.4612546125461,100,97.2939729397294,50.7995079950799,23.2882328823288,100,100
649,"large",95.9228408592723,6.42262165716791,31.7623849188952,86.8917141604559,70.1446733888645,45.5940377027619,97.1065322227093,92.1744848750548,88.1192459447611,65.5414291977203,64.138535729943,64.7742218325296,100,100
65,"large",96.6691068814056,95.5344070278184,71.6325036603221,83.5285505124451,0,91.5812591508053,97.3279648609078,53.3308931185944,97.3645680819912,30.4904831625183,35.8345534407028,59.3704245973646,72.2913616398243,85.5417276720351
650,"medium",100,68.9720511605874,97.5367124585504,99.8815727143534,96.3050686878257,60.4452865940313,100,53.9317858834676,97.7025106584557,95.2392231170062,69.8720985315017,53.3396494552345,100,100
651,"small",100,0,0,0,0.83594566353187,0,28.3176593521421,0,10.2403343782654,6.79205851619645,98.9550679205852,3.03030303030303,100,85.0574712643678
652,"large",99.4992846924177,98.7839771101574,98.7005245588936,100,0.309966618979495,100,100,18.001907486886,51.967095851216,10.9084406294707,76.5498330948975,99.272770624702,99.9761564139247,100
653,"large",99.6929541047188,17.0814479638009,0,100,88.1060116354234,100,98.9657401422107,51.8745959922431,37.6696832579185,81.2055591467356,84.2598577892696,91.0148674854557,100,100
654,"small",6.00130463144162,56.62100456621,66.2752772341813,39.9217221135029,0,33.2028701891716,96.542726679713,74.6901500326158,100,0,93.9986953685584,0,100,93.1506849315068
655,"large",72.4072672218017,12.9825889477668,5.94246782740348,69.4549583648751,37.77441332324,83.8001514004542,59.4246782740348,0,0,53.33080999243,57.9106737320212,51.2112036336109,100,100
656,"large",94.9183303085299,68.4210526315789,60.4355716878403,90.562613430127,19.7822141560799,72.9582577132486,88.2032667876588,33.3938294010889,32.1234119782214,45.5535390199637,25.0453720508167,37.3865698729583,82.2141560798548,88.5662431941924
657,"large",95.3820319059614,89.504617968094,94.3744752308984,89.504617968094,0,0,94.8782535684299,93.1989924433249,41.2258606213266,58.4382871536524,36.272040302267,32.9974811083123,99.4122586062133,81.5281276238455
658,"small",25.1716247139588,22.4256292906178,0,99.3135011441648,46.2242562929062,22.4256292906178,59.4965675057208,46.2242562929062,38.2151029748284,0,0.91533180778032,81.6933638443936,89.4736842105263,80.5491990846682
659,"large",93.6484490398818,89.6602658788774,0,78.877400295421,47.8581979320532,52.437223042836,96.3072378138848,0,52.7326440177253,53.3234859675037,0.590841949778434,33.97341211226,99.8522895125554,94.0915805022156
66,"small",100,100,100,42.7221172022684,4.72589792060491,16.2570888468809,100,100,89.7920604914934,0,97.3534971644612,5.6710775047259,76.3705103969754,81.6635160680529
660,"large",89.4865525672372,35.6968215158924,0,49.3887530562347,0,35.4523227383863,6.60146699266504,0,0,0,17.8484107579462,10.2689486552567,12.7139364303178,72.6161369193154
661,"small",32.3843416370107,39.5017793594306,28.8256227758007,46.9750889679715,82.9181494661922,8.89679715302491,95.3736654804271,76.8683274021352,94.3060498220641,8.89679715302491,0,62.6334519572954,97.153024911032,97.508896797153
662,"small",99.6815286624204,100,0,100,99.6815286624204,0,100,94.9044585987261,99.0445859872611,97.4522292993631,67.515923566879,66.8789808917197,87.8980891719745,91.0828025477707
663,"small",80.7807807807808,6.30630630630631,11.7117117117117,0,70.8708708708709,0,100,100,100,0,25.5255255255255,88.2882882882883,97.8978978978979,89.1891891891892
664,"large",92.156862745098,89.9509803921569,54.8406862745098,96.875,74.0196078431373,90.1960784313726,96.4460784313726,63.2352941176471,44.2401960784314,55.453431372549,28.0637254901961,59.1299019607843,84.2524509803922,86.1519607843137
665,"medium",94.3775100401606,78.714859437751,0,94.5113788487282,0,92.6372155287818,85.6760374832664,0,61.5796519410977,66.6666666666667,5.35475234270415,5.35475234270415,95.8500669344043,72.958500669344
667,"medium",91.5821501014199,70.8924949290061,0,86.5111561866126,0,86.4097363083164,92.9006085192698,64.7058823529412,4.05679513184584,0,18.2555780933063,0,56.7951318458418,51.7241379310345
668,"small",100,0,0,0,100,0,100,100,70.6896551724138,100,90.8045977011494,70.1149425287356,100,54.5977011494253
67,"small",2.06896551724138,0,2.06896551724138,92.7586206896552,0,50.5172413793103,52.2413793103448,0,21.551724137931,0,0,0,53.448275862069,86.8965517241379
670,"large",95.4314720812183,80.3299492385787,77.0304568527919,90.3553299492386,23.2233502538071,58.3756345177665,95.4314720812183,54.6954314720812,59.5177664974619,81.9796954314721,39.3401015228426,33.756345177665,54.4416243654822,86.4213197969543
671,"small",0,0,100,0,0,0,100,0,100,35.7142857142857,0,100,0,0
672,"small",63.4408602150538,38.5304659498208,0,67.741935483871,0,100,77.4193548387097,7.88530465949821,1.7921146953405,0,1.0752688172043,8.06451612903226,97.1326164874552,95.6989247311828
673,"large",94.106463878327,0,0,76.0456273764259,76.6159695817491,95.6273764258555,100,77.1863117870722,54.9429657794677,62.1673003802281,47.7186311787072,77.5665399239544,67.3003802281369,98.4790874524715
674,"small",8.54166666666667,100,0,0,0,0,100,96.4583333333333,93.5416666666667,0,0,6.25,92.0833333333333,15.8333333333333
675,"small",36.6336633663366,36.6336633663366,0,23.7623762376238,0,24.7524752475248,25.7425742574257,0,78.2178217821782,0,3.96039603960396,83.1683168316832,55.4455445544555,100
676,"small",0,0,0,100,0,100,100,77.0083102493075,100,0,0.831024930747922,0.831024930747922,60.9418282548476,51.2465373961219
677,"small",41.2587412587413,41.2587412587413,0,5.24475524475525,26.2237762237762,41.2587412587413,47.9020979020979,26.2237762237762,5.59440559440559,0,5.24475524475525,87.4125874125874,51.0489510489511,68.8811188811189
678,"small",0,100,0,100,74.5152354570637,0,96.9529085872576,0,0,0,0,68.6980609418283,100,100
679,"large",94.0338379341051,25.5565449688335,55.8325912733749,89.4033837934105,0,86.7319679430098,76.2243989314337,11.8432769367765,44.3455031166518,10.2404274265361,27.9608192341941,19.5903829029386,93.6776491540517,76.046304541407
68,"small",0,0,0,0,0,4.90196078431373,85.6209150326797,5.55555555555556,70.9150326797386,0,0,77.4509803921569,0,90.1960784313726
680,"small",1.10803324099723,0,1.10803324099723,26.5927977839335,0,0,100,98.0609418282548,98.3379501385042,0,91.6897506925208,91.6897506925208,98.6149584487535,36.8421052631579
681,"small",2.69058295964126,0,0,100,2.69058295964126,91.7040358744395,71.3004484304933,98.8789237668161,34.9775784753363,0,30.4932735426009,0,89.9103139013453,100
682,"large",95.3219315895372,0,0.45271629778672,98.3903420523139,84.1046277665996,95.0201207243461,85.2112676056338,55.0804828973843,62.1227364185111,81.4889336016097,47.9879275653924,66.6498993963783,78.7223340040241,100
683,"large",91.722972972973,91.722972972973,0,60.3040540540541,47.804054054054,94.0878378378378,72.4662162162162,0,24.3243243243243,0,30.5743243243243,56.7567567567568,41.0472972972973,96.7905405405405
684,"small",0,54.5454545454545,0,32.0707070707071,0,0,100,81.5656565656566,100,0,0,56.8181818181818,100,85.8585858585859
685,"small",1.03092783505155,0,1.03092783505155,100,0,1.03092783505155,100,100,100,0,71.4776632302406,0,100,86.9415807560137
686,"small",2.98013245033113,2.98013245033113,0,99.0066225165563,0,2.98013245033113,33.7748344370861,0,0,0,70.8609271523179,99.6688741721854,100,95.6953642384106
687,"small",40.7051282051282,40.7051282051282,0,100,50.3205128205128,40.7051282051282,50.3205128205128,50.3205128205128,0,0,17.9487179487179,11.5384615384615,98.7179487179487,83.6538461538462
688,"large",86.3456464379947,24.4722955145119,0,86.8733509234828,0,61.0817941952507,93.9313984168866,58.9709762532982,18.6015831134565,37.1372031662269,35.0923482849604,17.1503957783641,54.7493403693931,93.6675461741425
689,"small",85.7142857142857,0,0,11.0663983903421,0,11.0663983903421,99.7987927565392,99.5975855130785,25.5533199195171,0,81.2877263581489,88.1287726358149,93.5613682092555,57.1428571428571
69,"small",0,79.2713567839196,0,89.6984924623116,0,12.9396984924623,100,0.251256281407035,0,0,88.0653266331658,0,39.8241206030151,98.7437185929648
690,"small",98.9775051124744,0,0,3.68098159509202,0,0.204498977505113,100,100,28.4253578732106,0,88.3435582822086,88.3435582822086,98.159509202454,94.0695296523517
691,"small",81.6582914572864,9.2964824120603,76.3819095477387,44.4723618090452,0,15.3266331658291,83.4170854271357,83.4170854271357,92.2110552763819,0,83.9195979899498,91.7085427135678,69.5979899497487,100
692,"small",10.1226993865031,0,0,9.50920245398773,0,5.8282208588957,99.6932515337423,99.6932515337423,3.98773006134969,76.0736196319018,0,0,94.478527607362,99.6932515337423
