"centre_no","size","rest.cafe.400","bus.400.tram.600.train.800","supermarket.800","convenience.400","butcher.800","bakery.800","pharmacy.800","post.800","park.400","comm.ctr.800","childcare.800","kindergarten.800","primary.800","distsport.800","comm.health.800","mat.child.health.800","gp.400","dentist.800"
50,"medium",49.419054996127,94.5003872966693,25.0968241673122,2.01394268009295,25.0968241673122,0,27.4980635166538,26.1812548412084,93.6483346243222,0,96.3594113090627,94.7327652982184,27.0333075135554,4.10534469403563,0,91.5569326103795,43.2997676219985,24.3222308288149
500,"small",85.0406504065041,96.5853658536585,12.0325203252033,7.64227642276423,0,2.11382113821138,95.1219512195122,95.1219512195122,80.3252032520325,17.7235772357724,100,71.5447154471545,39.0243902439024,100,25.5284552845528,72.8455284552846,0.16260162601626,25.5284552845528
501,"small",80.5084745762712,99.1525423728814,88.3050847457627,2.3728813559322,0.508474576271186,0.508474576271186,74.9152542372881,83.0508474576271,60,78.8135593220339,100,17.4576271186441,0,76.9491525423729,0,99.8305084745763,53.5593220338983,89.1525423728814
502,"small",93.6781609195402,100,55.0287356321839,1.4367816091954,0,0,49.4252873563218,36.4942528735632,83.6206896551724,0,73.2758620689655,73.2758620689655,0,0,0,0,1.4367816091954,100
503,"large",49.3377483443709,94.453642384106,95.7781456953642,54.3046357615894,0,0,87.3344370860927,0,96.523178807947,92.135761589404,81.1258278145695,7.53311258278146,72.9304635761589,53.8907284768212,0,0,27.5662251655629,88.658940397351
504,"small",98.394495412844,29.1284403669725,55.7339449541284,1.14678899082569,16.9724770642202,50.6880733944954,18.5779816513761,21.1009174311927,100,0,66.9724770642202,72.4770642201835,72.4770642201835,0,0,92.2018348623853,0,7.3394495412844
505,"large",49.290259422418,100,98.4826235927557,56.1429270680372,0,9.83847283406755,86.5883504650024,0,51.6886930983847,2.05580029368576,87.2736172295644,0,37.2001957905042,55.4087126774351,0,0,50.367107195301,98.4826235927557
507,"small",73.9856801909308,100,100,88.0668257756563,0,0,100,100,59.1885441527446,0,98.5680190930788,64.9164677804296,87.1121718377088,91.8854415274463,0,64.9164677804296,89.7374701670644,41.7661097852029
508,"small",91.5178571428571,84.5982142857143,34.5982142857143,91.5178571428571,100,24.1071428571429,24.1071428571429,34.5982142857143,62.0535714285714,0,100,33.0357142857143,100,46.4285714285714,0,0,0,67.1875
509,"small",23.0769230769231,98.7525987525988,0,94.5945945945946,0,0,0,0,98.1288981288981,0,98.7525987525988,0,97.9209979209979,97.2972972972973,0,0,89.1891891891892,0
51,"small",100,100,17.6991150442478,0,0,0,1.76991150442478,1.76991150442478,45.1327433628319,0,100,17.6991150442478,83.4808259587021,100,0,17.6991150442478,12.9793510324484,89.6755162241888
510,"large",46.0184777826661,96.4364276286846,98.6361636603608,58.4249890013198,0,98.6801583809943,96.8763748350198,93.7527496700396,81.3462384513858,83.6779586449626,97.3603167619886,31.3682358117026,75.0549934007919,28.7285525736912,5.71931368235812,32.996040475143,39.4192696876375,94.6326440827101
511,"small",80.7899461400359,99.6409335727109,59.0664272890485,1.79533213644524,0,0,0,59.0664272890485,57.2710951526032,3.23159784560144,100,98.9228007181328,57.8096947935368,87.0736086175943,0,9.33572710951526,0,0.897666068222621
512,"medium",45.1799485861183,97.1079691516709,95.9511568123393,32.3907455012853,11.5038560411311,95.9511568123393,96.6580976863753,92.3521850899743,67.4807197943445,0,81.8123393316195,81.8123393316195,59.1259640102828,18.1233933161954,0,16.5167095115681,2.24935732647815,0.44987146529563
513,"small",0,100,54.6692607003891,92.4124513618677,0,0,70.2334630350195,100,16.147859922179,0,93.3852140077821,66.5369649805447,58.9494163424125,3.11284046692607,0,12.2568093385214,72.1789883268482,100
514,"large",27.9896013864818,77.2963604852686,89.471403812825,40.9012131715771,41.9844020797227,81.3258232235702,20.9705372616984,90.4246100519931,65.684575389948,0,97.5736568457539,49.5233968804159,71.7504332755633,3.50953206239168,1.38648180242634,1.38648180242634,18.4575389948007,50.736568457539
515,"small",77.9047619047619,85.1428571428571,20.3809523809524,77.9047619047619,0,8.38095238095238,0,6.47619047619048,81.1428571428571,6.66666666666667,100,71.4285714285714,95.4285714285714,80.7619047619048,3.42857142857143,3.42857142857143,0,3.61904761904762
516,"small",12.5490196078431,86.6666666666667,0,27.4509803921569,0,0,0,0,85.0980392156863,0,100,100,100,51.3725490196078,0,0,14.5098039215686,0
517,"large",30.4694048616932,94.8449287510478,21.5423302598491,2.8918692372171,0,91.6596814752724,76.7393126571668,80.4694048616932,58.5917854149204,0.0838222967309304,90.2766135792121,72.2967309304275,41.9111483654652,5.40653813914501,10.9807208717519,10.9807208717519,25.7334450963956,86.5465213746857
518,"medium",54.9407114624506,92.8853754940711,96.7061923583663,52.635046113307,97.8919631093544,90.4479578392622,90.4479578392622,96.3109354413702,45.3227931488801,0,100,87.5494071146245,43.3465085638999,0,0,0,40.7114624505929,58.2345191040843
519,"large",51.4767932489451,84.3881856540084,97.7320675105485,25.9493670886076,22.0464135021097,37.8691983122363,83.3860759493671,79.1139240506329,25.3164556962025,85.9704641350211,92.7742616033755,40.9282700421941,29.957805907173,68.2489451476793,0,83.1751054852321,67.879746835443,95.5168776371308
52,"small",40.6382978723404,98.0851063829787,97.2340425531915,30.2127659574468,45.531914893617,66.3829787234042,68.0851063829787,26.5957446808511,100,20.4255319148936,89.7872340425532,30.8510638297872,21.4893617021277,100,0,67.6595744680851,31.063829787234,100
520,"large",41.9409761634506,98.1838819523269,96.3677639046538,12.9398410896708,86.8898978433598,89.8410896708286,95.5732122587968,86.9466515323496,48.5244040862656,28.5471055618615,100,35.8683314415437,89.8978433598184,70.2043132803632,0,15.5505107832009,29.5686719636776,99.8864926220204
521,"small",99.5708154506438,86.0515021459227,85.1931330472103,77.2532188841202,0,0,91.6309012875536,64.8068669527897,100,3.6480686695279,100,0,99.5708154506438,0,0,24.6781115879828,64.8068669527897,64.5922746781116
522,"small",79.4285714285714,97.1428571428571,60,21.7142857142857,0,60,69.1428571428571,0,100,86.8571428571429,18.8571428571429,15.4285714285714,80.5714285714286,67.4285714285714,0,0,2.28571428571429,0
523,"small",81.2220566318927,98.5096870342772,97.3174366616989,97.7645305514158,100,90.4619970193741,89.1207153502235,85.096870342772,95.0819672131148,0,100,100,98.5096870342772,0,0,11.0283159463487,32.6378539493294,100
524,"medium",6.54205607476635,67.0021567217829,93.1703810208483,44.6441409058231,0,45.0035945363048,61.1790079079799,58.6628324946082,79.4392523364486,18.3321351545651,97.411933860532,24.3709561466571,81.5959741193386,24.0115025161754,66.7864845434939,85.6937455068296,29.0438533429188,93.8173975557153
525,"small",12.9817444219067,93.1034482758621,28.8032454361055,46.2474645030426,17.6470588235294,50.3042596348884,22.3123732251521,0,97.3630831643002,0,67.342799188641,35.4969574036511,53.7525354969574,100,0,2.02839756592292,88.4381338742394,28.8032454361055
526,"small",10.4825291181364,96.0066555740433,11.9800332778702,9.48419301164726,0,61.5640599001664,0,11.3144758735441,65.8901830282862,0,100,87.5207986688852,98.8352745424293,14.8086522462562,0,0,8.81863560732113,0
527,"small",73.4375,96.09375,0,0,3.90625,0,0,0,64.84375,0,98.4375,0,19.53125,15.625,0,53.90625,23.4375,1.5625
528,"small",72.7272727272727,100,100,87.8787878787879,100,100,100,100,93.9393939393939,0,93.9393939393939,93.9393939393939,78.1818181818182,100,0,0,87.8787878787879,0
529,"large",22.0694645441389,66.2083936324168,93.6324167872648,23.082489146165,0,0,76.7727930535456,49.2764109985528,21.6353111432706,41.0998552821997,79.8842257597685,15.1953690303907,5.71635311143271,0,0,0,31.6931982633864,61.0709117221418
53,"small",80.5785123966942,100,100,83.6776859504132,0,0,0,100,4.33884297520661,25.6198347107438,100,4.33884297520661,66.5289256198347,30.1652892561983,0,0,0,95.2479338842975
530,"small",0,98.3539094650206,16.8724279835391,0,0,0,0,0,77.3662551440329,0,44.8559670781893,20.9876543209877,7.40740740740741,6.99588477366255,0,0,0,94.6502057613169
531,"medium",36.1386138613861,70.7920792079208,96.039603960396,16.6666666666667,78.2178217821782,95.4620462046205,0,91.7491749174917,81.7656765676568,17.8217821782178,96.6171617161716,43.4818481848185,38.4488448844884,49.009900990099,0,0,34.3234323432343,93.2343234323432
532,"large",55.5749128919861,84.8432055749129,100,36.5853658536585,0,30.4878048780488,73.3449477351916,46.6898954703833,71.602787456446,41.2891986062718,91.98606271777,54.7038327526132,34.1463414634146,62.7177700348432,39.8954703832753,21.0801393728223,20.5574912891986,61.3240418118467
533,"small",91.304347826087,93.4782608695652,0,80.9782608695652,93.4782608695652,97.8260869565217,0,97.8260869565217,88.5869565217391,4.89130434782609,100,100,15.2173913043478,11.9565217391304,0,0,0,0
534,"large",11.4583333333333,75.9027777777778,97.9166666666667,33.5416666666667,0,52.2222222222222,32.7083333333333,52.2222222222222,98.6111111111111,0,77.6388888888889,1.25,36.1805555555556,35.625,0,0,2.22222222222222,55
535,"small",0.684931506849315,92.0091324200913,46.8036529680365,83.5616438356164,44.9771689497717,43.37899543379,47.0319634703196,43.37899543379,92.6940639269406,0,100,98.6301369863014,95.662100456621,98.6301369863014,0,0,2.96803652968037,0
536,"large",74.0454076367389,100,93.9112487100103,21.2590299277606,0,80.6501547987616,96.9040247678019,72.0330237358101,92.9308565531476,0,94.1176470588235,37.7708978328173,78.8957688338493,67.8534571723426,0,74.6130030959752,44.6336429308566,95.1496388028896
537,"small",9.19540229885057,94.2528735632184,0,0,0,0,0,0,81.0344827586207,0,78.1609195402299,65.5172413793103,64.9425287356322,78.735632183908,0,65.5172413793103,78.1609195402299,32.183908045977
538,"medium",21.3610586011342,83.9319470699433,89.9810964083176,31.758034026465,0,0,89.413988657845,89.413988657845,90.5482041587902,0,84.3100189035917,42.9111531190926,59.9243856332703,16.6351606805293,0,0,51.2287334593573,78.0718336483932
539,"small",25.1111111111111,94,84.8888888888889,9.55555555555556,0,0,32,12.8888888888889,79.5555555555556,0,99.3333333333333,16.2222222222222,95.1111111111111,88,0,16.2222222222222,24.6666666666667,99.3333333333333
54,"large",42.7498121712998,89.3313298271976,95.717505634861,34.6356123215627,95.717505634861,0,79.2637114951165,75.5071374906086,97.9714500375657,0,84.1472577009767,47.1825694966191,49.060856498873,75.2817430503381,0,29.977460555973,21.7881292261458,91.5101427498122
540,"medium",24.3503368623677,75.0721847930703,95.4764196342637,30.4138594802695,0,0,85.7555341674687,0,91.4340712223292,0,88.2579403272377,2.98363811357074,24.6390760346487,35.7074109720885,0,4.71607314725698,22.4254090471607,88.7391722810395
541,"small",37.6470588235294,21.9607843137255,99.6078431372549,92.5490196078431,0,43.5294117647059,71.7647058823529,0,94.5098039215686,0,14.9019607843137,20.7843137254902,1.96078431372549,0,0,0,40.7843137254902,67.0588235294118
542,"small",91.1764705882353,92.9411764705882,0,0,0,0,0,0,22.3529411764706,0,17.0588235294118,15.2941176470588,15.2941176470588,0,0,0,0,0
543,"small",79.7752808988764,82.8651685393258,0,85.9550561797753,0,0,0,0,100,100,28.9325842696629,39.8876404494382,100,100,0,0,0,0.842696629213483
544,"small",82.7272727272727,92.5,0,0,98.4090909090909,0,68.1818181818182,0,24.5454545454545,0,95.6818181818182,36.3636363636364,33.4090909090909,34.3181818181818,0,68.1818181818182,84.0909090909091,98.4090909090909
545,"small",100,92.4731182795699,84.9462365591398,100,0,0,100,16.1290322580645,83.8709677419355,0,100,100,0,0,0,0,0,12.9032258064516
546,"small",0,29.6052631578947,0,0,0,0,0,0,86.8421052631579,0,82.8947368421053,30.5921052631579,25.9868421052632,98.0263157894737,0,46.3815789473684,0,68.75
547,"small",0,91.449814126394,0,0,0,0,0,0,95.910780669145,0,100,100,100,100,0,0,0,1.85873605947955
548,"large",34.7624565469293,92.9316338354577,93.0475086906141,36.9640787949015,28.6210892236385,60.7184241019699,49.9420625724218,19.2352259559676,82.9663962920046,7.87949015063731,95.4808806488992,9.73348783314021,61.1819235225956,70.7995365005794,0,22.2479721900348,38.4704519119351,94.090382387022
549,"small",0,86.8085106382979,17.4468085106383,0,0,0,0.851063829787234,0,81.7021276595745,0,100,83.8297872340426,2.5531914893617,100,2.5531914893617,0,0,100
55,"small",37.0292887029289,13.3891213389121,48.5355648535565,0.627615062761506,11.2970711297071,53.1380753138075,63.3891213389121,53.1380753138075,87.8661087866109,0,100,97.907949790795,97.2803347280335,0,0,0,0,18.6192468619247
551,"small",0,62.1621621621622,6.75675675675676,0,4.05405405405405,8.10810810810811,6.75675675675676,8.78378378378378,80.4054054054054,100,100,99.3243243243243,100,100,0,0,0,0
552,"large",39.5435491383326,93.1998136935258,95.6217978574755,29.4364229156963,0,0,71.1690731252911,59.6180717279926,39.869585468095,0,89.7531439217513,2.23567768979972,57.8947368421053,61.5277130880298,0,3.26036329762459,26.1760596180717,97.1588262692129
553,"small",87.1508379888268,100,100,88.268156424581,0,0,100,0,6.14525139664804,9.49720670391061,100,100,100,75.9776536312849,0,0,0,0
554,"large",42.6616915422886,74.6268656716418,96.952736318408,47.3880597014925,0,84.3905472636816,89.1169154228856,61.6293532338308,35.1990049751244,66.2935323383085,80.9701492537313,60.634328358209,60.634328358209,36.7537313432836,20.5223880597015,59.5771144278607,12.0646766169154,70.1492537313433
555,"large",35.4591836734694,82.3979591836735,93.8775510204082,17.3469387755102,0,89.030612244898,90.0510204081633,93.6224489795918,69.3877551020408,58.1632653061224,72.7040816326531,55.8673469387755,51.7857142857143,99.234693877551,1.78571428571429,0,44.8979591836735,2.29591836734694
556,"small",85.1111111111111,99.5555555555556,0,3.33333333333333,1.11111111111111,15.5555555555556,1.11111111111111,0,3.77777777777778,0,100,99.7777777777778,0,58.8888888888889,0,0,0,1.11111111111111
557,"small",88.6138613861386,44.0594059405941,13.8613861386139,0,13.8613861386139,1.23762376237624,0,0,66.0891089108911,68.0693069306931,100,95.5445544554455,14.3564356435644,70.049504950495,0,4.45544554455445,9.65346534653465,77.4752475247525
558,"medium",63.2754342431762,92.4937965260546,94.6029776674938,34.6774193548387,0,0,84.3672456575682,0,77.605459057072,0,97.4565756823821,91.8734491315137,13.7096774193548,71.0918114143921,0,0,39.9503722084367,98.5111662531017
559,"small",93.5483870967742,100,100,88.7096774193548,0,0,100,100,100,0,100,100,93.5483870967742,100,0,100,88.7096774193548,30.6451612903226
56,"small",81.9004524886878,100,13.5746606334842,0,0,0,1.35746606334842,1.35746606334842,98.1900452488688,0,71.9457013574661,73.7556561085973,73.7556561085973,0,0,0,0,0
560,"medium",59.6666666666667,60.6666666666667,0,0,0,0,0,0,69.6666666666667,84,18.6666666666667,0,13.6666666666667,19,0,0,2.66666666666667,9.33333333333333
561,"small",10.840108401084,24.9322493224932,5.42005420054201,2.710027100271,0,0,0,0,91.0569105691057,0,52.0325203252033,46.070460704607,28.9972899728997,100,0,8.40108401084011,0,53.6585365853659
562,"small",0,45.1807228915663,0,0,0,0,0,16.2650602409639,100,0,68.0722891566265,12.6506024096386,0,0,0,0,0,98.7951807228916
563,"small",53.954802259887,39.5480225988701,17.2316384180791,0,19.2090395480226,27.683615819209,17.2316384180791,3.10734463276836,95.1977401129944,0,79.6610169491525,68.9265536723164,83.3333333333333,85.5932203389831,0,77.1186440677966,0,0
564,"small",91.9642857142857,97.3214285714286,98.2142857142857,87.5,0,0,0,0,45.5357142857143,68.75,79.4642857142857,33.9285714285714,57.1428571428571,92.8571428571429,0,0,0,0
565,"small",15.7303370786517,100,62.4719101123596,25.1685393258427,67.4157303370787,95.5056179775281,0,0,11.4606741573034,88.9887640449438,100,37.752808988764,73.9325842696629,20,0,30.1123595505618,63.5955056179775,100
566,"small",0,77.9411764705882,5.29411764705882,0,8.23529411764706,8.23529411764706,2.64705882352941,0,21.4705882352941,0,100,85.8823529411765,100,1.76470588235294,0,85.8823529411765,0,10.2941176470588
567,"large",46.890756302521,80,94.2857142857143,30.4761904761905,98.4873949579832,96.5826330532213,93.4453781512605,82.7450980392157,73.2773109243697,0,98.655462184874,84.0336134453782,19.1596638655462,54.9579831932773,0,58.8235294117647,53.5574229691877,90.0840336134454
568,"large",57.6581576026637,86.2930077691454,94.6725860155383,33.0743618201998,37.6248612652608,37.6248612652608,99.2785793562708,27.2475027746948,70.9211986681465,0,100,96.503884572697,93.6182019977802,1.66481687014428,0,0,67.1476137624861,94.0066592674806
569,"small",77.3851590106007,66.7844522968198,4.59363957597173,0,2.12014134275618,2.47349823321555,0,0,86.9257950530035,0,100,2.12014134275618,0,0,0,2.12014134275618,30.7420494699647,100
57,"small",91.2280701754386,100,0,0,0,0,0,0,0,0,100,100,0,36.8421052631579,0,0,0,91.2280701754386
570,"large",15.5844155844156,81.4285714285714,98.0519480519481,45.1948051948052,0,0,69.4805194805195,42.4025974025974,93.2467532467532,46.8181818181818,91.6883116883117,66.2987012987013,0,6.2987012987013,0,53.3766233766234,15.1298701298701,56.8831168831169
571,"small",92.3240938166311,98.0810234541578,12.7931769722815,69.2963752665245,12.7931769722815,12.7931769722815,12.7931769722815,0,64.1791044776119,0,98.9339019189765,98.7206823027719,2.77185501066098,98.0810234541578,0,10.4477611940298,96.8017057569296,98.0810234541578
572,"small",10.4218362282878,98.2630272952854,0,20.8436724565757,0,0.744416873449132,0,0,57.0719602977667,0,100,18.6104218362283,0,65.5086848635236,0,0,0,0
573,"small",86.5497076023392,92.3976608187134,0,0,0,0,100,0,95.3216374269006,11.6959064327485,100,100,100,92.3976608187134,0,0,0,98.8304093567251
574,"large",60.1741521539872,91.1549037580202,25.8478460128323,47.846012832264,90.19248395967,93.6755270394134,94.1338221814849,84.051329055912,76.3061411549038,0,95.692025664528,57.974335472044,72.3648029330889,30.1558203483043,0,0,65.1695692025665,97.1127406049496
575,"large",48.3344219464402,79.2292619203135,93.8928804702809,58.0666231221424,0,0,0,53.6903984323971,42.194644023514,0,98.3344219464402,72.5669497060745,78.2168517308948,41.8027433050294,0,17.9947746570869,10.2873938602221,97.1260613977792
576,"large",40.742890307603,86.7672663958212,92.7452118398143,42.9483459082995,83.517121300058,85.896691816599,0,0,47.1271038885665,25.4788160185723,99.0713871154962,87.2896111433546,79.3964016250725,3.01799187463726,0,72.7219965177017,41.3232733604179,96.6918165989553
577,"small",0,98.469387755102,0,0,100,100,0,0,98.469387755102,1.53061224489796,100,85.2040816326531,4.59183673469388,62.2448979591837,0,0,1.53061224489796,100
578,"small",13.262599469496,24.6684350132626,0,0,0,0,0,0,27.3209549071618,5.57029177718833,98.1432360742706,98.1432360742706,76.9230769230769,10.8753315649867,0,0,0,3.18302387267904
579,"small",22.883295194508,89.0160183066362,0,0,4.80549199084668,9.83981693363844,4.80549199084668,9.83981693363844,92.4485125858124,0,58.3524027459954,6.40732265446224,0,97.7116704805492,0,0,0,52.1739130434783
58,"small",75.2997601918465,100,0,0,0,0,0,1.91846522781775,87.5299760191847,0,72.6618705035971,59.4724220623501,32.8537170263789,0,0,14.8681055155875,0,20.3836930455636
580,"small",94.3844492440605,99.7840172786177,0,88.5529157667387,0,0,100,0,17.7105831533477,0,47.732181425486,12.3110151187905,57.2354211663067,91.792656587473,0,0,42.548596112311,100
581,"large",47.2100921882581,97.8165938864629,4.65793304221252,40.0291120815138,44.5414847161572,48.9568170790878,44.5414847161572,48.9568170790878,58.8549247937894,0,93.3527413876759,61.0868510431829,48.0349344978166,62.6880155264435,0,25.4730713245997,60.45608927705,100
582,"large",46.5505693235097,80.7099799062291,93.9048894842599,30.2746148693905,85.5324849296718,86.0013395847287,91.9624916275954,0,44.206296048225,0,70.52913596785,51.3730743469524,18.6872069658406,53.3154722036169,0,19.6249162759545,54.2531815137307,97.722705961152
583,"small",0.56657223796034,56.3739376770538,17.2804532577904,0,0,0,1.69971671388102,0,76.2039660056657,47.3087818696884,98.300283286119,67.7053824362606,9.63172804532578,100,0,61.1898016997167,0,99.7167138810198
584,"small",85.1351351351351,96.6216216216216,0,0,0,0,0,0,31.0810810810811,0,0,0,0,0,0,0,0,0
585,"small",0,84.6354166666667,0,0.520833333333333,0,100,0,0,99.7395833333333,0.78125,99.7395833333333,99.7395833333333,0,100,0,0,0,45.8333333333333
586,"small",87.6582278481013,100,0.316455696202532,0,0,0,1.26582278481013,0,76.8987341772152,0,100,90.1898734177215,100,100,0,0,0.949367088607595,8.22784810126582
587,"small",67.1936758893281,97.2332015810277,45.4545454545455,1.18577075098814,24.901185770751,45.4545454545455,0,0,62.0553359683794,0,94.8616600790514,33.201581027668,33.201581027668,0,0,33.201581027668,92.4901185770751,97.2332015810277
588,"small",5.2896725440806,99.4962216624685,0,78.8413098236776,0,42.5692695214106,0,0,87.1536523929471,0,99.4962216624685,65.7430730478589,0,46.5994962216625,0,0,0,0
589,"large",67.7492692432608,98.2786619032153,97.6291003572588,60.9288730107178,93.8941214680091,97.8239688210458,87.5608963949334,0,89.7694056511855,39.8181227671322,96.6547580383241,53.2315686911335,53.9136083143878,42.9360181877233,0,57.7784995128288,30.3345241961676,97.6615784345567
59,"medium",37.5307427447122,97.1470732907034,94.4417117560256,35.9075258239056,0,0,91.5395966551894,91.5395966551894,100,2.16428922774225,100,51.1559272011805,16.2321692080669,0,0,0,4.77127397934087,0
590,"medium",56.7926455566905,98.7231869254341,98.5699693564862,41.9816138917262,0,0.459652706843718,0,2.86006128702758,77.9366700715015,44.1266598569969,100,91.4708886618999,32.3799795709908,79.7242083758938,0,43.8712972420838,56.5372829417773,32.635342185904
591,"small",97.6580796252927,100,98.5948477751756,96.4871194379391,0,0,0,0,99.0632318501171,0,100,100,0,67.2131147540984,0,59.4847775175644,68.8524590163934,38.8758782201405
592,"small",90,100,42.8301886792453,0,0,10.7547169811321,100,0,100,0,100,3.58490566037736,100,100,0,40.5660377358491,0,0
593,"small",92.3205342237062,100,99.3322203672788,37.5626043405676,0,0,100,0,31.2186978297162,0,100,0,0,0,0,100,58.4307178631052,41.7362270450751
594,"small",25.7627118644068,100,55.2542372881356,56.6101694915254,0,0,35.9322033898305,100,29.8305084745763,0,100,3.05084745762712,92.8813559322034,1.35593220338983,0,0,0.338983050847458,67.4576271186441
595,"large",91.5017462165309,99.9126891734575,98.9522700814901,58.8474970896391,1.9790454016298,91.7345750873108,47.7881257275902,10.302677532014,74.3306169965076,0,87.1944121071013,16.6181606519208,47.4679860302678,3.11408614668219,22.2642607683353,24.592549476135,28.2305005820722,95.5180442374854
596,"small",97.8723404255319,100,53.7993920972644,0,49.8480243161094,0,0,0,100,0,54.4072948328268,0,0,100,0,0.303951367781155,0,53.7993920972644
597,"large",31.3858039594399,93.9642684693385,92.8054080154515,52.9212940608402,0,53.887011105746,0.0965717044905842,12.071463061323,78.6576533075809,45.6784162240464,60.1158860453887,14.1960405601159,45.3404152583293,48.2858522452921,0,7.67745050700145,22.8874939642685,10.9608884596813
598,"large",18.4701492537313,80.2238805970149,97.5124378109453,38.681592039801,0,0,34.3905472636816,42.7238805970149,57.8980099502487,36.6915422885572,84.452736318408,61.0074626865672,46.3930348258707,15.4228855721393,0,22.636815920398,0.186567164179104,26.6169154228856
6,"small",83.8028169014084,83.8028169014084,0,0,0,0,0,0,86.6197183098592,0,80.1056338028169,0.704225352112676,16.3732394366197,48.4154929577465,0,51.7605633802817,0,98.2394366197183
60,"small",91.1032028469751,100,83.9857651245552,88.7900355871886,0,0,19.5729537366548,19.5729537366548,93.9501779359431,1.06761565836299,100,53.3807829181495,86.2989323843416,40.7473309608541,0,16.1921708185053,81.4946619217082,11.0320284697509
600,"small",6.04026845637584,92.7852348993289,100,91.7785234899329,0,0,100,1.00671140939597,80.3691275167785,100,100,97.3154362416107,51.006711409396,28.5234899328859,0,0,0,0
601,"medium",27.6333789329685,99.7720018239854,94.6192430460556,35.9325125398997,18.0118559051528,80.437756497948,92.4760601915185,0,87.688098495212,2.7359781121751,100,10.7159142726858,85.6817145462836,79.9361605107159,0,73.3242134062927,49.5212038303694,42.3164614683083
602,"small",72.3255813953488,99.5348837209302,9.06976744186047,0,0,0,9.06976744186047,100,99.3023255813954,100,100,99.5348837209302,72.3255813953488,100,0,98.8372093023256,25.5813953488372,41.8604651162791
603,"large",85.2954242558863,100,96.9346956908041,43.4917814304753,23.4784540204354,91.4038205242115,86.783651710351,68.3918258551755,65.726343847179,19.9244780097734,100,29.2314526876944,88.005330964016,40.5375388716126,56.9302532207908,56.7969791203909,71.2572190137717,100
604,"large",48.7453129506778,99.5961926737814,99.2212287280069,55.5523507355062,97.3464089991347,0,0,0,98.2693971733487,0,99.8557830977791,0,9.51831554658206,75.2812229593308,0,68.6472454571676,49.6106143640035,99.077011825786
605,"large",73.9035087719298,96.3450292397661,96.1257309941521,62.171052631579,0,5.88450292397661,0,0,87.2441520467836,87.9020467836257,96.7470760233918,0,84.5760233918129,0,0,36.7324561403509,36.6228070175439,95.906432748538
606,"small",4.88888888888889,100,10,68.6666666666667,0,0,0,0,100,24.6666666666667,90,62.8888888888889,82.6666666666667,39.7777777777778,0,0,0,0
607,"small",92.2619047619048,100,27.9761904761905,0,0,0,9.82142857142857,0,100,0,100,89.8809523809524,76.7857142857143,58.3333333333333,0,0,0,22.9166666666667
608,"small",0,78.9325842696629,4.49438202247191,0,0,0,0.280898876404494,0,76.123595505618,0,100,82.8651685393258,75,14.0449438202247,0,8.42696629213483,0,0
609,"small",0,15.4078549848943,0,0,0,0,0,0,71.2990936555891,0,80.6646525679758,78.8519637462236,0,0.604229607250755,0,0,0,0
61,"large",64.2241379310345,99.9461206896552,93.5344827586207,19.5581896551724,0,0,95.9590517241379,23.5991379310345,72.5754310344828,91.3793103448276,96.0129310344828,81.8426724137931,49.6228448275862,29.364224137931,0,49.676724137931,37.3922413793103,96.9827586206897
610,"small",66.7519181585678,84.3989769820972,10.4859335038363,0,0,0,32.2250639386189,32.2250639386189,15.0895140664962,0,100,18.1585677749361,98.7212276214834,27.3657289002558,0,39.1304347826087,0,0
611,"small",74.2372881355932,86.4406779661017,29.1525423728814,0.338983050847458,0,0,29.1525423728814,0,71.5254237288136,0,100,0,100,43.728813559322,0,11.864406779661,0,0.338983050847458
612,"small",88.5593220338983,99.5762711864407,0,0,0,0,0,0,73.3050847457627,49.5762711864407,36.228813559322,0,28.3898305084746,0,0,0,0,4.23728813559322
613,"small",43.558282208589,79.7546012269939,0,86.5030674846626,0,100,100,0,78.5276073619632,0,5.52147239263804,0,3.06748466257669,83.4355828220859,0,0,92.0245398773006,100
614,"small",79.5321637426901,85.3801169590643,0,81.8713450292398,0,0,0,0,8.7719298245614,0,69.5906432748538,49.1228070175439,0,67.8362573099415,0,12.280701754386,0,12.280701754386
615,"small",98.0392156862745,89.2156862745098,100,95.5882352941177,0,100,100,0,44.6078431372549,0,48.5294117647059,22.7941176470588,13.7254901960784,0,0,0,0,4.90196078431373
616,"large",56.0882070949185,92.8092042186002,92.5215723873442,25.9827420901246,0,0,94.1514860977948,0,78.4276126558006,0,98.4659635666347,24.352828379674,59.9232981783317,35.8581016299137,0,26.4621284755513,10.0671140939597,95.2061361457335
617,"small",1.82481751824817,99.2700729927007,64.5985401459854,2.18978102189781,22.6277372262774,0,33.2116788321168,0,11.6788321167883,0,81.021897810219,22.6277372262774,22.992700729927,0,0,0,0,100
618,"small",21.8232044198895,95.8563535911602,89.7790055248619,23.2044198895028,0,0,73.2044198895028,78.1767955801105,43.646408839779,0,93.3701657458564,91.9889502762431,0,21.8232044198895,0,91.9889502762431,34.5303867403315,0
619,"medium",26.8852459016393,94.2622950819672,2.29508196721311,4.59016393442623,0,0,0.819672131147541,0,83.2786885245902,4.59016393442623,90.8196721311475,67.3770491803279,49.5081967213115,68.6885245901639,0,1.14754098360656,0,0
62,"large",70.3247480403136,99.3840985442329,98.9921612541993,60.1903695408735,89.1937290033595,97.4244120940649,88.6898096304591,82.4188129899216,96.7525195968645,57.3348264277716,98.936170212766,59.4064949608063,86.7861142217245,45.4087346024636,0,89.5856662933931,37.7939529675252,94.1209406494961
